TACCOUNTALLOCLINK,,,,,,/TACCOUNTALLOCLINK
COA.ID,CHART_OF_ACCOUNT.T_ACCOUNT.NUMBER,JVD.ID,CHART_OF_ACCOUNT.BOOK.NAME,ID,TREATMENT.NAME,
Treasury_DL|91512101,91512101,FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|91512101|FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Credit|FX Spot,FX Spot,
Treasury_DL|71512101,71512101,FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|71512101|FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Debit|FX Spot,FX Spot,
Treasury_DL|81512101,81512101,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|81512101|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit|FX Spot,FX Spot,
Treasury_DL|91512101,91512101,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|91512101|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit|FX Spot,FX Spot,
Treasury_DL|61512101,61512101,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|61512101|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit|FX Spot,FX Spot,
Treasury_DL|71512101,71512101,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|71512101|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit|FX Spot,FX Spot,
Treasury_DL|19811105,19811105,FX_MF_Value Date Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|19811105|FX_MF_Value Date Principal|Cash Analysis Projected|Credit|FX Spot,FX Spot,
Treasury_DL|44511101,44511101,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Credit,Treasury_DL,Treasury_DL|44511101|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Credit|FX Spot,FX Spot,
Treasury_DL|14512101,14512101,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit,Treasury_DL,Treasury_DL|14512101|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit|FX Spot,FX Spot,
Treasury_DL|23012101,23012101,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit,Treasury_DL,Treasury_DL|23012101|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit|FX Spot,FX Spot,
Treasury_DL|41021102,41021102,DepoLoan_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit,Treasury_DL,Treasury_DL|41021102|DepoLoan_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit|Placement,Placement,
Treasury_DL|P/L DUMMY,P/L DUMMY,DepoLoan_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Debit,Treasury_DL,Treasury_DL|P/L DUMMY|DepoLoan_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Debit|Placement,Placement,
Treasury_DL|P/L DUMMY,P/L DUMMY,DepoLoan_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Debit,Treasury_DL,Treasury_DL|P/L DUMMY|DepoLoan_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Debit|Placement,Placement,
Treasury_DL|41021102,41021102,DepoLoan_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Credit,Treasury_DL,Treasury_DL|41021102|DepoLoan_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Credit|Placement,Placement,
Treasury_DL|51021101,51021101,DepoLoan_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit,Treasury_DL,Treasury_DL|51021101|DepoLoan_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Credit|Borrowing,Borrowing,
Treasury_DL|P/L DUMMY,P/L DUMMY,DepoLoan_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Debit,Treasury_DL,Treasury_DL|P/L DUMMY|DepoLoan_TD_Daily Interest Accrual_FCY (NI)|Accounting Accrued Interest FI|Debit|Borrowing,Borrowing,
Treasury_DL|51021101,51021101,DepoLoan_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Credit,Treasury_DL,Treasury_DL|51021101|DepoLoan_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Credit|Borrowing,Borrowing,
Treasury_DL|P/L DUMMY,P/L DUMMY,DepoLoan_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Debit,Treasury_DL,Treasury_DL|P/L DUMMY|DepoLoan_MF_Pay Date Interest PL_FCY (NI)|PSAK FI Interest Income|Debit|Borrowing,Borrowing,
Treasury_DL|19511633,19511633,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|19511633|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Debit|Borrowing,Borrowing,
Treasury_DL|24511901,24511901,PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|24511901|PSAK_MF_Pay Date Attributable Fee|Cash Analysis Projected|Credit|Borrowing,Borrowing,
Treasury_DL|61512201,61512201,FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|61512201|FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Debit|FX Forward,FX Forward,
Treasury_DL|71512201,71512201,FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|71512201|FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Debit|FX Forward,FX Forward,
Treasury_DL|81512201,81512201,FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|81512201|FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Credit|FX Forward,FX Forward,
Treasury_DL|91512201,91512201,FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|91512201|FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Credit|FX Forward,FX Forward,
Treasury_DL|81512201,81512201,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|81512201|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit|FX Forward,FX Forward,
Treasury_DL|91512201,91512201,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|91512201|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit|FX Forward,FX Forward,
Treasury_DL|61512201,61512201,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|61512201|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit|FX Forward,FX Forward,
Treasury_DL|71512201,71512201,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|71512201|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit|FX Forward,FX Forward,
Treasury_DL|19511633,19511633,FX_MF_Value Date Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|19511633|FX_MF_Value Date Principal|Cash Analysis Projected|Debit|FX Forward,FX Forward,
Treasury_DL|19811105,19811105,FX_MF_Value Date Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|19811105|FX_MF_Value Date Principal|Cash Analysis Projected|Credit|FX Forward,FX Forward,
Treasury_DL|14512201,14512201,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit,Treasury_DL,Treasury_DL|14512201|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit|FX Forward,FX Forward,
Treasury_DL|23012201,23012201,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit,Treasury_DL,Treasury_DL|23012201|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit|FX Forward,FX Forward,
Treasury_DL|44511101,44511101,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Credit,Treasury_DL,Treasury_DL|44511101|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Credit|FX Forward,FX Forward,
Treasury_DL|61512601,61512601,FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|61512601|FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Debit|FX Swap,FX Swap,
Treasury_DL|71512601,71512601,FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|71512601|FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Debit|FX Swap,FX Swap,
Treasury_DL|81512601,81512601,FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|81512601|FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Credit|FX Swap,FX Swap,
Treasury_DL|91512601,91512601,FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|91512601|FX_MF_Trade Date OffBalance Principal|Cash Analysis Projected|Credit|FX Swap,FX Swap,
Treasury_DL|81512601,81512601,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|81512601|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit|FX Swap,FX Swap,
Treasury_DL|91512601,91512601,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|91512601|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Debit|FX Swap,FX Swap,
Treasury_DL|61512601,61512601,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|61512601|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit|FX Swap,FX Swap,
Treasury_DL|71512601,71512601,FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|71512601|FX_MF_Value Date OffBalance Principal|Cash Analysis Projected|Credit|FX Swap,FX Swap,
Treasury_DL|19511633,19511633,FX_MF_Value Date Principal|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|19511633|FX_MF_Value Date Principal|Cash Analysis Projected|Debit|FX Swap,FX Swap,
Treasury_DL|19811105,19811105,FX_MF_Value Date Principal|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|19811105|FX_MF_Value Date Principal|Cash Analysis Projected|Credit|FX Swap,FX Swap,
Treasury_DL|14512601,14512601,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit,Treasury_DL,Treasury_DL|14512601|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit|FX Swap,FX Swap,
Treasury_DL|23012601,23012601,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit,Treasury_DL,Treasury_DL|23012601|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Debit|FX Swap,FX Swap,
Treasury_DL|44511101,44511101,FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Credit,Treasury_DL,Treasury_DL|44511101|FX_TD_Daily Mark-to-Market|Portfolio Unrealized Profit and Loss Acc Curr|Credit|FX Swap,FX Swap,
Treasury_DL|14512201,14512201,FX_TD_Daily Mark-to-Market NDF|Portfolio Unrealized Profit and Loss IDR|Debit,Treasury_DL,Treasury_DL|14512201|FX_TD_Daily Mark-to-Market NDF|Portfolio Unrealized Profit and Loss IDR|Debit|FX NDF,FX NDF,
Treasury_DL|23012201,23012201,FX_TD_Daily Mark-to-Market NDF|Portfolio Unrealized Profit and Loss IDR|Debit,Treasury_DL,Treasury_DL|23012201|FX_TD_Daily Mark-to-Market NDF|Portfolio Unrealized Profit and Loss IDR|Debit|FX NDF,FX NDF,
Treasury_DL|44511101,44511101,FX_TD_Daily Mark-to-Market NDF|Portfolio Unrealized Profit and Loss IDR|Credit,Treasury_DL,Treasury_DL|44511101|FX_TD_Daily Mark-to-Market NDF|Portfolio Unrealized Profit and Loss IDR|Credit|FX NDF,FX NDF,
Treasury_DL|61512201,61512201,FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting|Debit,Treasury_DL,Treasury_DL|61512201|FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting|Debit|FX NDF,FX NDF,
Treasury_DL|71512201,71512201,FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting|Debit,Treasury_DL,Treasury_DL|71512201|FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting|Debit|FX NDF,FX NDF,
Treasury_DL|61512201,61512201,FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting Currency 2|Debit,Treasury_DL,Treasury_DL|61512201|FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting Currency 2|Debit|FX NDF,FX NDF,
Treasury_DL|71512201,71512201,FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting Currency 2|Debit,Treasury_DL,Treasury_DL|71512201|FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting Currency 2|Debit|FX NDF,FX NDF,
Treasury_DL|81512201,81512201,FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting|Credit,Treasury_DL,Treasury_DL|81512201|FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting|Credit|FX NDF,FX NDF,
Treasury_DL|91512201,91512201,FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting|Credit,Treasury_DL,Treasury_DL|91512201|FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting|Credit|FX NDF,FX NDF,
Treasury_DL|81512201,81512201,FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting Currency 2|Credit,Treasury_DL,Treasury_DL|81512201|FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting Currency 2|Credit|FX NDF,FX NDF,
Treasury_DL|91512201,91512201,FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting Currency 2|Credit,Treasury_DL,Treasury_DL|91512201|FX_TD_Closing Date OffBalance Principal|Nominal Amount Accounting Currency 2|Credit|FX NDF,FX NDF,
Treasury_DL|19511633,19511633,FX_MF_Settle Date Payout|Cash Analysis Projected|Debit,Treasury_DL,Treasury_DL|19511633|FX_MF_Settle Date Payout|Cash Analysis Projected|Debit|FX NDF,FX NDF,
Treasury_DL|19811105,19811105,FX_MF_Settle Date Payout|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|19811105|FX_MF_Settle Date Payout|Cash Analysis Projected|Credit|FX NDF,FX NDF,
Treasury_DL|44011101,44011101,FX_MF_Settle Date Payout|Cash Analysis Projected|Credit,Treasury_DL,Treasury_DL|44011101|FX_MF_Settle Date Payout|Cash Analysis Projected|Credit|FX NDF,FX NDF,
Treasury_DL|19811105,19811105,FX_MF_Settle Date Payout_FCY_ACCY|PSAK Cash Analysis Projected IDR|Debit,Treasury_DL,Treasury_DL|19811105|FX_MF_Settle Date Payout_FCY_ACCY|PSAK Cash Analysis Projected IDR|Debit|FX NDF,FX NDF,
