INSTRUMENT,,,,,,,,,,LEG,,,,,,,,,,,,,,,,,,,,,,,,/LEG,/INSTRUMENT
CONTR_SIZE,CURR.INSID,GENERIC,INSID,INSTYPE,MTM_FROM_FEED,OTC,PAY_OFFSET_METHOD,QUOTATION_SEQNBR.NAME,SPOT_BANKING_DAYS_OFFSET,CURR.INSID,DAYCOUNT_METHOD,DECIMALS,END_PERIOD,EXCLUDE_FIRST_PERIOD,FLOAT_RATE.EXTERN_ID1,FLOAT_RATE.INSID,FLOAT_RATE_FACTOR,INTEREST_PAYMENT_TIME,NOMINAL_FACTOR,PAYLEG,PAY_CALNBR.CALID,PAY_DAY_METHOD,RESET_CALNBR.CALID,RESET_DAY_METHOD,RESET_DAY_OFFSET,RESET_TYPE,ROLLING_CONVENTION,ROLLING_PERIOD,ROUNDING,START_PERIOD,STRIKE,STRIKE_TYPE,TYPE,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/4Y/5.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,4y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/4Y/ATM,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,4y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,,Rel ATM Par,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/5Y/-0.25,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,5y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-0.25,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/5Y/-0.50,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,5y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-0.5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/5Y/-1.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,5y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-1,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/5Y/-1.25,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,5y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-1.25,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/5Y/-1.50,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,5y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-1.5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/5Y/0.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,5y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/5Y/0.25,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,5y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,0.25,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/5Y/0.50,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,5y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,0.5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/5Y/1.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,5y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,1,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/5Y/10.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,5y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,10,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/5Y/2.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,5y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,2,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/5Y/3.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,5y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,3,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/5Y/5.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,5y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/5Y/ATM,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,5y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,,Rel ATM Par,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/6Y/-0.25,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,6y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-0.25,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/6Y/-0.50,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,6y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-0.5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/6Y/-1.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,6y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-1,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/6Y/-1.25,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,6y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-1.25,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/6Y/-1.50,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,6y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-1.5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/6Y/0.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,6y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/6Y/0.25,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,6y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,0.25,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/6Y/0.50,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,6y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,0.5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/6Y/1.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,6y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,1,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/6Y/10.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,6y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,10,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/6Y/2.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,6y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,2,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/6Y/3.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,6y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,3,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/6Y/5.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,6y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/6Y/ATM,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,6y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,,Rel ATM Par,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/7Y/-0.25,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,7y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-0.25,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/7Y/-0.50,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,7y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-0.5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/7Y/-1.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,7y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-1,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/7Y/-1.25,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,7y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-1.25,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/7Y/-1.50,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,7y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-1.5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/7Y/0.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,7y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/7Y/0.25,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,7y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,0.25,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/7Y/0.50,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,7y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,0.5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/7Y/1.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,7y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,1,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/7Y/10.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,7y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,10,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/7Y/2.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,7y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,2,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/7Y/3.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,7y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,3,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/7Y/5.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,7y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/7Y/ATM,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,7y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,,Rel ATM Par,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/8Y/-0.25,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,8y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-0.25,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/8Y/-0.50,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,8y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-0.5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/8Y/-1.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,8y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-1,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/8Y/-1.25,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,8y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-1.25,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/8Y/-1.50,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,8y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-1.5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/8Y/0.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,8y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/8Y/0.25,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,8y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,0.25,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/8Y/0.50,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,8y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,0.5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/8Y/1.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,8y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,1,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/8Y/10.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,8y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,10,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/8Y/2.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,8y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,2,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/8Y/3.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,8y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,3,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/8Y/5.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,8y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/8Y/ATM,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,8y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,,Rel ATM Par,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/9Y/-0.25,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,9y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-0.25,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/9Y/-0.50,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,9y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-0.5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/9Y/-1.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,9y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-1,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/9Y/-1.25,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,9y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-1.25,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/9Y/-1.50,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,9y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,-1.5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/9Y/0.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,9y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/9Y/0.25,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,9y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,0.25,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/9Y/0.50,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,9y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,0.5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/9Y/1.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,9y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,1,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/9Y/10.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,9y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,10,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/9Y/2.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,9y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,2,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/9Y/3.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,9y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,3,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/9Y/5.00,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,9y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,5,Absolute,Cap,,
1000000,EUR,Yes,EUR/CAP/EU6M/DISP-VOL/9Y/ATM,Cap,Yes,Yes,Business Days,Volatility,2,EUR,Act/360,5,9y,Yes,EUR006M,EUR/EURIBOR/6M,1,In Arrears,1,No,Target,Mod. Following,Target,Mod. Following,-2,Single,EOM Cal Days,6m,Normal,0y,,Rel ATM Par,Cap,,
